prov,depto,fecha_min,confirmados,confirmados_14,casos_posibles,casos_posibles_14,fallecidos,fallecidos_14
6,260,2021-01-02,99,175,254,452,1,1
6,266,2021-01-02,5,13,26,61,0,0
6,270,2021-01-02,55,101,125,249,0,0
6,274,2021-01-02,49,127,183,374,0,0
6,277,2021-01-02,0,2,3,8,0,0
6,280,2021-01-02,4,4,11,16,0,0
6,287,2021-01-02,1,1,6,8,0,0
6,294,2021-01-02,7,19,16,42,0,0
6,301,2021-01-02,5,7,11,14,0,0
6,308,2021-01-02,0,0,0,5,0,0
6,315,2021-01-02,8,14,18,28,0,0
6,322,2021-01-02,3,10,18,33,0,0
6,329,2021-01-02,3,3,4,9,0,0
6,336,2021-01-02,0,0,0,0,0,0
6,343,2021-01-02,0,1,3,6,0,0
6,351,2021-01-02,3,5,11,19,0,0
6,357,2021-01-02,260,455,521,882,1,1
6,364,2021-01-02,25,37,84,149,0,0
6,371,2021-01-02,98,170,322,564,0,0
6,385,2021-01-02,4,15,9,24,0,0
6,392,2021-01-02,7,8,21,26,0,0
6,399,2021-01-02,0,1,2,8,0,0
6,406,2021-01-02,4,4,7,9,0,0
6,408,2021-01-02,38,88,134,243,0,0
6,410,2021-01-02,45,120,137,302,0,0
6,412,2021-01-02,60,102,188,330,0,0
6,413,2021-01-02,43,74,89,164,0,0
6,420,2021-01-02,8,12,25,38,1,2
6,427,2021-01-02,213,456,728,1328,5,5
6,434,2021-01-02,109,205,295,559,0,0
6,441,2021-01-02,142,268,372,732,0,0
6,448,2021-01-02,1,3,5,15,0,0
6,455,2021-01-02,3,3,10,15,0,0
6,462,2021-01-02,3,6,6,13,0,0
6,466,2021-01-02,0,1,1,2,0,0
6,469,2021-01-02,51,104,83,164,0,0
6,476,2021-01-02,25,43,31,57,0,0
6,483,2021-01-02,4,7,10,22,0,0
6,490,2021-01-02,93,191,346,633,0,0
6,497,2021-01-02,32,54,73,121,0,0
6,505,2021-01-02,3,5,10,15,0,0
6,511,2021-01-02,7,9,11,13,0,0
6,515,2021-01-02,49,80,193,332,0,0
6,518,2021-01-02,8,12,19,29,0,0
6,525,2021-01-02,11,23,32,59,1,1
6,532,2021-01-02,4,7,10,17,0,0
6,539,2021-01-02,78,180,241,476,0,0
6,547,2021-01-02,2,4,12,22,0,0
6,553,2021-01-02,0,0,6,10,0,0
6,560,2021-01-02,77,138,233,426,1,1
6,568,2021-01-02,82,178,280,495,0,0
6,574,2021-01-02,1,1,1,1,0,0
6,581,2021-01-02,16,19,31,37,0,0
6,588,2021-01-02,17,36,36,69,0,0
6,595,2021-01-02,4,5,14,21,0,0
6,602,2021-01-02,5,21,8,29,0,0
6,609,2021-01-02,13,19,32,57,0,0
6,616,2021-01-02,3,3,5,6,0,0
6,623,2021-01-02,33,74,59,140,0,0
6,630,2021-01-02,0,0,1,1,0,0
6,638,2021-01-02,116,212,436,865,0,1
6,644,2021-01-02,12,19,36,53,0,0
6,648,2021-01-02,17,38,38,72,0,0
6,651,2021-01-02,2,4,8,19,0,0
6,655,2021-01-02,0,0,0,2,0,0
6,658,2021-01-02,145,262,327,594,0,0
6,665,2021-01-02,12,28,24,48,0,0
6,672,2021-01-02,26,29,40,49,0,0
6,679,2021-01-02,2,5,9,18,0,0
6,686,2021-01-02,24,38,37,58,0,0
6,693,2021-01-02,2,2,8,14,0,0
6,700,2021-01-02,3,7,4,8,0,0
6,707,2021-01-02,1,3,10,21,0,0
6,714,2021-01-02,4,13,10,29,0,0
6,721,2021-01-02,4,21,9,34,0,0
6,728,2021-01-02,6,11,15,36,0,0
6,735,2021-01-02,4,8,18,25,0,0
6,742,2021-01-02,1,2,3,7,0,0
6,749,2021-01-02,22,52,110,179,0,0
6,756,2021-01-02,98,190,299,590,0,0
6,760,2021-01-02,52,116,217,443,0,0
6,763,2021-01-02,40,83,104,177,0,0
6,770,2021-01-02,12,27,36,61,0,0
6,778,2021-01-02,26,39,54,98,0,0
6,784,2021-01-02,18,25,48,58,0,0
6,791,2021-01-02,74,136,169,298,0,0
6,798,2021-01-02,1,1,5,8,0,0
6,805,2021-01-02,71,113,201,315,1,1
6,812,2021-01-02,0,0,0,0,0,0
6,819,2021-01-02,5,8,10,19,0,0
6,826,2021-01-02,5,15,53,79,0,0
6,833,2021-01-02,22,44,39,72,0,1
6,840,2021-01-02,91,168,289,499,0,0
6,847,2021-01-02,3,3,9,9,0,0
6,854,2021-01-02,31,47,61,103,0,0
6,861,2021-01-02,90,148,287,496,0,1
6,868,2021-01-02,9,15,24,49,0,0
6,875,2021-01-02,0,1,1,4,0,0
6,882,2021-01-02,16,38,72,139,0,0
10,0,2021-01-02,0,0,0,0,0,0
10,7,2021-01-02,0,0,4,4,0,0
10,14,2021-01-02,0,0,0,2,0,0
10,21,2021-01-02,0,0,3,13,0,0
10,28,2021-01-02,0,0,0,0,0,0
10,35,2021-01-02,0,0,34,34,0,0
10,42,2021-01-02,1,2,4,7,0,0
10,49,2021-01-02,36,55,81,226,0,0
10,56,2021-01-02,0,0,2,7,0,0
10,63,2021-01-02,1,2,6,21,0,0
10,70,2021-01-02,0,0,5,5,0,0
10,77,2021-01-02,0,0,2,3,0,0
10,84,2021-01-02,1,1,7,11,0,0
10,91,2021-01-02,4,11,5,14,0,0
10,98,2021-01-02,0,0,8,8,0,0
10,105,2021-01-02,0,0,1,2,0,0
10,112,2021-01-02,6,10,12,29,0,0
14,0,2021-01-02,0,2,3,16,0,0
14,7,2021-01-02,5,7,9,17,0,0
14,14,2021-01-02,195,423,552,2023,0,0
14,21,2021-01-02,33,53,134,342,0,0
14,28,2021-01-02,7,7,21,23,0,0
14,35,2021-01-02,5,12,7,18,0,0
14,42,2021-01-02,19,45,59,203,0,0
14,49,2021-01-02,0,2,3,13,0,0
14,56,2021-01-02,4,5,9,21,0,0
14,63,2021-01-02,20,46,30,102,0,0
14,70,2021-01-02,0,0,1,1,0,0
14,77,2021-01-02,0,0,1,1,0,0
14,84,2021-01-02,2,6,2,8,0,0
14,91,2021-01-02,18,37,37,117,0,0
14,98,2021-01-02,34,54,146,235,0,0
14,105,2021-01-02,3,7,25,37,0,0
14,112,2021-01-02,0,1,2,4,0,0
14,119,2021-01-02,5,12,28,58,0,0
14,126,2021-01-02,0,0,5,14,0,0
14,133,2021-01-02,3,5,10,24,0,0
14,140,2021-01-02,74,154,213,391,0,0
14,147,2021-01-02,12,20,46,91,0,0
14,154,2021-01-02,0,0,0,2,0,0
14,161,2021-01-02,11,34,20,104,0,0
14,168,2021-01-02,3,4,3,16,0,0
14,175,2021-01-02,5,6,7,8,0,0
14,182,2021-01-02,15,30,25,108,0,0
18,0,2021-01-02,0,0,2,2,0,0
18,7,2021-01-02,4,4,8,8,0,0
18,14,2021-01-02,0,0,0,0,0,0
18,21,2021-01-02,62,112,103,165,0,1
18,28,2021-01-02,0,0,0,2,0,0
18,35,2021-01-02,1,1,8,9,0,0
18,42,2021-01-02,0,1,0,1,0,0
18,49,2021-01-02,0,0,3,4,0,0
18,56,2021-01-02,0,0,1,1,0,0
18,63,2021-01-02,0,0,0,0,0,0
18,70,2021-01-02,2,4,6,18,0,0
18,77,2021-01-02,0,0,3,3,0,0
18,84,2021-01-02,2,3,3,4,0,0
18,91,2021-01-02,0,1,0,1,0,0
18,98,2021-01-02,0,0,0,0,0,0
18,105,2021-01-02,4,12,6,17,0,0
18,112,2021-01-02,0,0,2,3,0,0
18,119,2021-01-02,5,5,13,15,0,0
18,126,2021-01-02,1,4,3,7,0,0
18,133,2021-01-02,2,4,4,7,0,0
18,140,2021-01-02,1,2,1,2,0,0
18,147,2021-01-02,0,1,0,1,0,0
18,154,2021-01-02,1,1,1,1,0,0
18,161,2021-01-02,10,10,10,11,0,0
18,168,2021-01-02,3,3,5,8,0,0
18,175,2021-01-02,0,0,2,2,0,0
22,0,2021-01-02,1,1,1,2,0,0
22,7,2021-01-02,8,12,12,17,0,0
22,14,2021-01-02,7,12,10,23,0,0
22,21,2021-01-02,20,52,48,106,0,0
22,28,2021-01-02,5,5,9,9,0,0
22,36,2021-01-02,1,13,3,15,0,0
22,39,2021-01-02,0,0,3,4,0,0
22,43,2021-01-02,0,0,0,1,0,0
22,49,2021-01-02,3,3,3,3,0,0
22,56,2021-01-02,3,5,7,9,0,0
22,63,2021-01-02,9,12,17,26,0,0
22,70,2021-01-02,1,4,1,5,0,0
22,77,2021-01-02,7,9,12,15,0,0
22,84,2021-01-02,19,20,70,74,0,0
22,91,2021-01-02,2,2,6,7,0,0
22,98,2021-01-02,2,7,10,40,0,0
22,105,2021-01-02,9,13,12,20,0,0
22,112,2021-01-02,3,3,9,10,0,0
22,119,2021-01-02,0,0,2,3,0,0
22,126,2021-01-02,0,0,9,10,0,0
22,133,2021-01-02,0,2,7,19,0,0
22,140,2021-01-02,105,184,265,464,0,0
22,147,2021-01-02,0,0,4,4,0,0
22,154,2021-01-02,1,5,9,24,0,0
22,161,2021-01-02,0,1,0,1,0,0
22,168,2021-01-02,1,2,21,22,0,0
26,0,2021-01-02,0,0,0,0,0,0
26,7,2021-01-02,82,137,123,219,0,0
26,14,2021-01-02,14,29,22,45,0,0
26,21,2021-01-02,182,316,341,608,2,2
26,28,2021-01-02,0,2,0,2,0,0
26,35,2021-01-02,19,59,49,131,0,0
26,42,2021-01-02,3,10,9,21,0,0
26,49,2021-01-02,0,0,0,0,0,0
26,56,2021-01-02,1,2,1,3,0,0
26,63,2021-01-02,0,2,0,4,0,0
26,70,2021-01-02,0,0,1,3,0,0
26,77,2021-01-02,71,136,126,260,0,1
26,84,2021-01-02,0,2,0,2,0,0
26,91,2021-01-02,19,28,22,36,0,0
26,98,2021-01-02,1,3,1,3,0,0
26,105,2021-01-02,2,2,2,2,0,0
30,0,2021-01-02,0,0,1,2,0,0
30,8,2021-01-02,29,62,69,122,0,0
30,15,2021-01-02,109,202,158,296,1,1
30,21,2021-01-02,6,10,23,36,0,0
30,28,2021-01-02,34,66,54,103,0,0
30,35,2021-01-02,8,10,10,14,0,0
30,42,2021-01-02,11,15,16,23,0,0
30,49,2021-01-02,14,20,26,43,0,0
30,56,2021-01-02,120,194,192,298,0,0
30,63,2021-01-02,2,8,4,18,0,0
30,70,2021-01-02,28,42,41,64,0,0
30,77,2021-01-02,5,13,18,35,0,0
30,84,2021-01-02,86,147,224,394,0,0
30,88,2021-01-02,10,12,13,18,0,0
30,91,2021-01-02,7,15,12,21,0,0
30,98,2021-01-02,44,74,73,122,0,0
30,105,2021-01-02,10,17,25,42,0,0
30,113,2021-01-02,22,27,33,47,0,0
34,0,2021-01-02,0,0,0,0,0,0
34,7,2021-01-02,0,0,1,1,0,0
34,14,2021-01-02,1,2,14,20,0,0
34,21,2021-01-02,0,0,0,0,0,0
34,28,2021-01-02,0,0,0,0,0,0
34,35,2021-01-02,0,0,1,2,0,0
34,42,2021-01-02,0,0,0,0,0,0
34,49,2021-01-02,0,0,7,10,0,0
34,56,2021-01-02,0,0,1,2,0,0
34,63,2021-01-02,0,0,1,1,0,0
38,0,2021-01-02,0,0,0,0,0,0
38,7,2021-01-02,0,1,2,3,0,0
38,14,2021-01-02,1,1,12,27,0,0
38,21,2021-01-02,5,7,50,64,0,0
38,28,2021-01-02,0,0,2,3,0,0
38,35,2021-01-02,1,1,7,11,0,0
38,42,2021-01-02,0,0,9,9,0,0
38,49,2021-01-02,0,0,0,0,0,0
38,56,2021-01-02,0,0,0,0,0,0
38,63,2021-01-02,1,1,8,15,0,0
38,70,2021-01-02,0,0,0,0,0,0
38,77,2021-01-02,0,0,1,1,0,0
38,84,2021-01-02,0,0,2,2,0,0
38,94,2021-01-02,0,0,3,4,0,0
38,98,2021-01-02,0,0,1,1,0,0
38,105,2021-01-02,0,0,0,0,0,0
38,112,2021-01-02,0,0,2,2,0,0
42,0,2021-01-02,0,0,0,0,0,0
42,7,2021-01-02,10,16,30,46,0,0
42,14,2021-01-02,3,3,7,8,0,0
42,21,2021-01-02,108,194,236,430,0,0
42,28,2021-01-02,3,6,5,10,0,0
42,35,2021-01-02,18,27,37,53,0,0
42,42,2021-01-02,2,3,3,8,0,0
42,49,2021-01-02,1,3,1,4,0,0
42,56,2021-01-02,3,3,7,11,0,0
42,63,2021-01-02,0,3,1,6,0,0
42,70,2021-01-02,2,3,7,13,0,0
42,77,2021-01-02,7,11,17,25,0,0
42,84,2021-01-02,1,1,1,1,0,0
42,91,2021-01-02,0,1,0,1,0,0
42,98,2021-01-02,3,4,5,9,0,0
42,105,2021-01-02,40,64,165,268,0,0
42,112,2021-01-02,29,54,35,66,0,0
42,119,2021-01-02,10,16,22,39,0,0
42,126,2021-01-02,10,17,15,31,0,0
42,133,2021-01-02,5,11,20,50,0,0
42,140,2021-01-02,14,20,27,46,0,0
42,147,2021-01-02,0,3,3,8,0,0
42,154,2021-01-02,25,46,37,74,0,0
46,0,2021-01-02,0,0,0,0,0,0
46,7,2021-01-02,0,0,0,1,0,0
46,14,2021-01-02,4,13,47,128,0,0
46,21,2021-01-02,0,0,0,1,0,0
46,28,2021-01-02,0,0,0,0,0,0
46,35,2021-01-02,0,0,0,2,0,0
46,42,2021-01-02,0,0,6,14,0,0
46,49,2021-01-02,0,0,0,2,0,0
46,56,2021-01-02,0,0,0,0,0,0
46,63,2021-01-02,0,0,0,0,0,0
46,70,2021-01-02,0,0,1,1,0,0
46,77,2021-01-02,0,0,1,2,0,0
46,84,2021-01-02,0,0,1,2,0,0
46,91,2021-01-02,1,1,2,2,0,0
46,98,2021-01-02,0,0,0,0,0,0
46,105,2021-01-02,0,0,0,0,0,0
46,112,2021-01-02,0,0,0,2,0,0
46,119,2021-01-02,0,0,0,0,0,0
46,126,2021-01-02,0,0,0,0,0,0
50,0,2021-01-02,0,1,7,12,0,0
50,7,2021-01-02,7,14,57,90,0,0
50,14,2021-01-02,8,12,25,32,0,0
50,21,2021-01-02,9,16,63,109,0,0
50,28,2021-01-02,12,18,78,127,0,0
50,35,2021-01-02,7,7,18,31,0,0
50,42,2021-01-02,0,2,3,8,0,0
50,49,2021-01-02,9,16,58,89,0,0
50,56,2021-01-02,0,1,9,12,0,0
50,63,2021-01-02,8,18,73,106,0,0
50,70,2021-01-02,4,7,69,94,0,0
50,77,2021-01-02,0,0,1,2,0,0
50,84,2021-01-02,3,4,19,21,0,0
50,91,2021-01-02,0,0,11,11,0,0
50,98,2021-01-02,10,18,50,91,0,0
50,105,2021-01-02,42,72,174,281,0,0
50,112,2021-01-02,1,2,2,6,0,0
50,119,2021-01-02,5,11,30,37,0,0
50,126,2021-01-02,1,1,9,9,0,0
54,0,2021-01-02,0,0,1,2,0,0
54,7,2021-01-02,1,5,6,12,0,0
54,14,2021-01-02,0,0,8,10,0,0
54,21,2021-01-02,0,0,1,6,0,0
54,28,2021-01-02,33,54,76,137,0,0
54,35,2021-01-02,1,2,1,2,0,0
54,42,2021-01-02,0,1,8,15,0,0
54,49,2021-01-02,1,1,3,8,0,0
54,56,2021-01-02,0,0,3,5,0,0
54,63,2021-01-02,14,15,25,38,0,0
54,70,2021-01-02,6,15,8,17,0,0
54,77,2021-01-02,2,2,4,6,0,0
54,84,2021-01-02,1,1,3,4,0,0
54,91,2021-01-02,5,8,13,21,0,0
54,98,2021-01-02,1,2,8,12,0,0
54,105,2021-01-02,1,1,2,3,0,0
54,112,2021-01-02,0,0,1,2,0,0
54,119,2021-01-02,0,0,0,0,0,0
58,0,2021-01-02,0,0,2,2,0,0
58,7,2021-01-02,8,20,14,28,0,0
58,14,2021-01-02,3,6,10,17,0,0
58,21,2021-01-02,1,1,2,2,0,0
58,28,2021-01-02,7,13,9,18,0,0
58,35,2021-01-02,209,384,367,689,0,0
58,42,2021-01-02,8,16,14,24,0,0
58,49,2021-01-02,55,76,74,109,0,0
58,56,2021-01-02,86,147,134,237,0,0
58,63,2021-01-02,5,17,12,29,0,0
58,70,2021-01-02,22,43,35,73,0,0
58,77,2021-01-02,4,6,5,8,0,0
58,84,2021-01-02,18,35,23,43,0,0
58,91,2021-01-02,33,65,49,98,0,0
58,98,2021-01-02,3,6,4,8,0,0
58,105,2021-01-02,5,11,7,14,0,0
58,112,2021-01-02,53,88,71,124,0,0
62,0,2021-01-02,0,0,0,0,0,0
62,7,2021-01-02,45,73,52,91,0,0
62,14,2021-01-02,23,48,45,80,0,0
62,21,2021-01-02,96,189,195,329,0,0
62,28,2021-01-02,2,2,2,5,0,0
62,35,2021-01-02,3,3,3,3,0,0
62,42,2021-01-02,75,144,168,308,0,0
62,49,2021-01-02,0,2,1,5,0,0
62,56,2021-01-02,0,0,0,0,0,0
62,63,2021-01-02,8,15,13,22,0,0
62,70,2021-01-02,1,1,6,6,0,0
62,77,2021-01-02,28,57,52,97,0,0
62,84,2021-01-02,1,4,2,7,0,0
62,91,2021-01-02,11,18,19,32,0,0
66,0,2021-01-02,0,0,2,2,0,0
66,7,2021-01-02,1,2,1,3,0,0
66,14,2021-01-02,0,0,0,0,0,0
66,21,2021-01-02,12,23,21,47,0,0
66,28,2021-01-02,17,24,87,129,0,0
66,35,2021-01-02,1,1,9,17,0,0
66,42,2021-01-02,0,0,1,3,0,0
66,49,2021-01-02,1,1,7,9,0,0
66,56,2021-01-02,3,8,13,26,0,0
66,63,2021-01-02,0,0,1,1,0,0
66,70,2021-01-02,0,0,0,0,0,0
66,77,2021-01-02,0,0,0,1,0,0
66,84,2021-01-02,0,0,1,1,0,0
66,91,2021-01-02,0,0,0,0,0,0
66,98,2021-01-02,0,0,0,3,0,0
66,105,2021-01-02,0,0,1,1,0,0
66,112,2021-01-02,1,3,5,9,0,0
66,119,2021-01-02,0,0,3,6,0,0
66,126,2021-01-02,2,8,6,14,0,0
66,133,2021-01-02,1,1,2,2,0,0
66,140,2021-01-02,0,0,3,4,0,0
66,147,2021-01-02,1,2,4,6,0,0
66,154,2021-01-02,2,2,4,6,0,0
66,161,2021-01-02,0,0,1,1,0,0
70,0,2021-01-02,0,0,0,1,0,0
70,7,2021-01-02,2,4,3,8,0,0
70,14,2021-01-02,0,1,0,2,0,0
70,21,2021-01-02,2,4,3,8,0,0
70,28,2021-01-02,15,27,29,82,0,0
70,35,2021-01-02,1,1,6,8,0,0
70,42,2021-01-02,21,25,38,60,0,0
70,49,2021-01-02,0,0,0,0,0,0
70,56,2021-01-02,0,1,1,3,0,0
70,63,2021-01-02,1,1,8,9,0,0
70,70,2021-01-02,0,1,4,8,0,0
70,77,2021-01-02,4,6,11,24,0,0
70,84,2021-01-02,5,13,19,52,0,0
70,91,2021-01-02,0,0,0,1,0,0
70,98,2021-01-02,6,11,9,25,0,0
70,105,2021-01-02,0,0,1,3,0,0
70,112,2021-01-02,1,1,1,1,0,0
70,119,2021-01-02,0,0,0,0,0,0
70,126,2021-01-02,0,0,1,2,0,0
70,133,2021-01-02,0,0,0,0,0,0
74,0,2021-01-02,0,0,0,0,0,0
74,7,2021-01-02,1,1,3,4,0,0
74,14,2021-01-02,0,0,12,12,0,0
74,21,2021-01-02,0,0,2,2,0,0
74,28,2021-01-02,1,1,4,4,0,0
74,35,2021-01-02,10,14,40,47,0,0
74,42,2021-01-02,2,2,6,7,0,0
74,49,2021-01-02,1,1,12,15,0,0
74,56,2021-01-02,25,39,81,117,0,1
74,63,2021-01-02,0,0,1,1,0,0
78,0,2021-01-02,0,0,0,0,0,0
78,7,2021-01-02,1,1,2,3,0,0
78,14,2021-01-02,194,277,334,488,0,0
78,21,2021-01-02,167,273,315,560,0,0
78,28,2021-01-02,38,63,64,114,0,0
78,35,2021-01-02,12,31,29,73,0,0
78,42,2021-01-02,3,13,15,31,0,0
78,49,2021-01-02,0,1,0,1,0,0
82,0,2021-01-02,0,0,0,0,0,0
82,7,2021-01-02,3,7,20,31,0,0
82,14,2021-01-02,6,12,24,42,0,0
82,21,2021-01-02,62,93,128,185,0,0
82,28,2021-01-02,15,34,39,89,0,0
82,35,2021-01-02,15,16,29,36,0,0
82,42,2021-01-02,23,40,54,106,0,0
82,49,2021-01-02,55,100,112,193,0,0
82,56,2021-01-02,12,27,24,50,0,0
82,63,2021-01-02,223,446,384,753,0,0
82,70,2021-01-02,65,113,128,211,0,0
82,77,2021-01-02,39,83,72,145,0,1
82,84,2021-01-02,311,667,631,1141,2,4
82,91,2021-01-02,55,93,107,167,0,0
82,98,2021-01-02,2,2,7,9,0,0
82,105,2021-01-02,50,82,79,122,0,0
82,112,2021-01-02,15,37,32,65,0,0
82,119,2021-01-02,27,63,56,110,0,0
82,126,2021-01-02,21,40,36,61,0,0
82,133,2021-01-02,12,31,15,35,0,0
86,0,2021-01-02,0,0,1,2,0,0
86,7,2021-01-02,0,0,1,1,0,0
86,14,2021-01-02,0,0,0,1,0,0
86,21,2021-01-02,2,2,2,2,0,0
86,28,2021-01-02,2,2,3,4,0,0
86,35,2021-01-02,17,34,48,92,0,0
86,42,2021-01-02,1,5,3,9,0,0
86,49,2021-01-02,69,143,218,439,0,0
86,56,2021-01-02,2,5,3,9,0,0
86,63,2021-01-02,0,4,8,63,0,0
86,70,2021-01-02,0,2,3,6,0,0
86,77,2021-01-02,18,20,47,53,0,0
86,84,2021-01-02,0,0,1,1,0,0
86,91,2021-01-02,0,1,1,2,0,0
86,98,2021-01-02,12,12,23,27,0,0
86,105,2021-01-02,0,1,0,4,0,0
86,112,2021-01-02,0,0,0,0,0,0
86,119,2021-01-02,2,12,4,14,0,0
86,126,2021-01-02,1,3,13,24,0,0
86,133,2021-01-02,0,1,1,3,0,0
86,140,2021-01-02,0,0,2,3,0,0
86,147,2021-01-02,0,2,5,11,0,0
86,154,2021-01-02,0,0,4,4,0,0
86,161,2021-01-02,3,5,9,14,0,0
86,168,2021-01-02,1,1,2,2,0,0
86,175,2021-01-02,0,0,0,1,0,0
86,182,2021-01-02,0,0,12,12,0,0
86,189,2021-01-02,0,0,1,2,0,0
90,0,2021-01-02,1,1,2,2,0,0
90,7,2021-01-02,1,1,15,18,0,0
90,14,2021-01-02,2,10,42,68,0,0
90,21,2021-01-02,7,7,35,40,0,0
90,28,2021-01-02,0,0,4,4,0,0
90,35,2021-01-02,0,0,0,3,0,0
90,42,2021-01-02,0,0,2,3,0,0
90,49,2021-01-02,0,0,1,1,0,0
90,56,2021-01-02,1,4,5,9,0,0
90,63,2021-01-02,10,12,25,31,0,0
90,70,2021-01-02,7,16,13,28,0,0
90,77,2021-01-02,2,2,11,15,0,0
90,84,2021-01-02,67,90,158,261,0,1
90,91,2021-01-02,0,0,5,8,0,0
90,98,2021-01-02,4,12,15,29,0,0
90,105,2021-01-02,5,6,19,29,0,0
90,112,2021-01-02,1,2,3,6,0,0
90,119,2021-01-02,11,19,47,76,0,0
94,0,2021-01-02,1,2,5,8,0,0
94,7,2021-01-02,55,88,74,113,0,0
94,14,2021-01-02,64,166,77,225,0,0
2,0,2021-01-03,441,1211,4510,10116,1,1
2,1,2021-01-03,33,94,199,428,1,1
2,2,2021-01-03,24,96,231,576,0,0
2,3,2021-01-03,39,112,209,512,0,1
2,4,2021-01-03,42,126,210,505,1,1
2,5,2021-01-03,37,119,243,627,0,0
2,6,2021-01-03,37,110,316,680,0,0
2,7,2021-01-03,45,119,228,544,0,0
2,8,2021-01-03,28,67,104,244,0,0
2,9,2021-01-03,25,90,128,368,0,0
2,10,2021-01-03,43,126,200,469,0,0
2,11,2021-01-03,42,103,220,528,0,0
2,12,2021-01-03,40,98,308,717,1,1
2,13,2021-01-03,62,180,449,1101,1,1
2,14,2021-01-03,65,160,416,950,0,0
2,15,2021-01-03,38,125,256,632,0,0
6,0,2021-01-03,7,20,27,79,0,0
6,7,2021-01-03,11,31,29,65,0,0
6,14,2021-01-03,0,3,3,10,0,0
6,21,2021-01-03,1,4,10,40,0,0
6,28,2021-01-03,175,425,375,1060,0,2
6,35,2021-01-03,63,237,239,837,0,1
6,42,2021-01-03,8,38,18,66,0,0
6,49,2021-01-03,17,60,50,145,0,0
6,56,2021-01-03,93,213,183,450,1,1
6,63,2021-01-03,46,89,74,161,0,0
6,70,2021-01-03,8,14,24,42,0,0
6,77,2021-01-03,31,120,34,130,0,0
6,84,2021-01-03,7,13,21,35,0,0
6,91,2021-01-03,41,134,132,396,0,0
6,98,2021-01-03,23,58,69,155,0,0
6,105,2021-01-03,23,66,86,217,0,0
6,112,2021-01-03,11,21,65,111,0,0
6,119,2021-01-03,2,12,12,38,0,0
6,126,2021-01-03,36,88,69,192,0,0
6,134,2021-01-03,9,33,31,92,0,0
6,140,2021-01-03,2,15,4,20,0,0
6,147,2021-01-03,15,42,28,88,0,0
6,154,2021-01-03,0,2,5,13,0,0
6,161,2021-01-03,6,16,10,34,0,0
6,168,2021-01-03,0,0,1,8,0,0
6,175,2021-01-03,11,32,22,56,0,0
6,182,2021-01-03,4,34,13,68,0,0
6,189,2021-01-03,8,24,14,41,0,0
6,196,2021-01-03,2,4,10,23,0,0
6,203,2021-01-03,20,55,47,121,0,1
6,210,2021-01-03,26,92,55,201,0,0
6,217,2021-01-03,7,15,19,38,0,0
6,224,2021-01-03,18,51,64,196,0,0
6,231,2021-01-03,9,26,16,52,0,0
6,238,2021-01-03,4,14,12,36,0,0
6,245,2021-01-03,13,33,56,103,0,1
6,252,2021-01-03,53,190,149,484,0,0
6,260,2021-01-03,77,252,201,653,0,1
6,266,2021-01-03,6,19,22,83,0,0
6,270,2021-01-03,62,163,132,381,0,0
6,274,2021-01-03,60,187,187,561,1,1
6,277,2021-01-03,1,3,6,14,0,0
6,280,2021-01-03,1,5,6,22,0,0
6,287,2021-01-03,0,1,0,8,0,0
6,294,2021-01-03,15,34,30,72,0,0
6,301,2021-01-03,3,10,3,17,0,0
6,308,2021-01-03,1,1,2,7,0,0
6,315,2021-01-03,10,24,19,47,0,0
6,322,2021-01-03,3,13,9,42,0,0
6,329,2021-01-03,4,7,10,19,0,0
6,336,2021-01-03,0,0,1,1,0,0
6,343,2021-01-03,0,1,2,8,0,0
6,351,2021-01-03,8,13,13,32,0,0
6,357,2021-01-03,252,707,468,1350,2,3
6,364,2021-01-03,20,57,67,216,0,0
6,371,2021-01-03,83,253,296,860,1,1
6,385,2021-01-03,12,27,20,44,0,0
6,392,2021-01-03,3,11,4,30,0,0
6,399,2021-01-03,0,1,4,12,0,0
6,406,2021-01-03,3,7,4,13,0,0
6,408,2021-01-03,57,145,142,385,0,0
6,410,2021-01-03,61,181,139,441,0,0
6,412,2021-01-03,64,166,192,522,1,1
6,413,2021-01-03,70,144,133,297,0,0
6,420,2021-01-03,22,34,54,92,0,2
6,427,2021-01-03,252,708,677,2005,1,6
6,434,2021-01-03,139,344,354,913,0,0
6,441,2021-01-03,121,389,412,1144,0,0
6,448,2021-01-03,1,4,5,20,0,0
6,455,2021-01-03,8,11,22,37,0,0
6,462,2021-01-03,7,13,11,24,0,0
6,466,2021-01-03,0,1,0,2,0,0
6,469,2021-01-03,46,150,88,252,0,0
6,476,2021-01-03,25,68,42,99,0,0
6,483,2021-01-03,11,18,24,46,0,0
6,490,2021-01-03,145,336,406,1039,0,0
6,497,2021-01-03,37,91,86,207,0,0
6,505,2021-01-03,3,8,14,29,0,0
6,511,2021-01-03,9,18,10,23,0,0
6,515,2021-01-03,56,136,238,570,0,0
6,518,2021-01-03,7,19,10,39,0,0
6,525,2021-01-03,9,32,24,83,0,1
6,532,2021-01-03,4,11,11,28,0,0
6,539,2021-01-03,105,285,267,743,0,0
6,547,2021-01-03,2,6,14,36,0,0
6,553,2021-01-03,0,0,5,15,0,0
6,560,2021-01-03,75,213,245,671,0,1
6,568,2021-01-03,93,271,255,750,0,0
6,574,2021-01-03,0,1,0,1,0,0
6,581,2021-01-03,0,19,7,44,0,0
6,588,2021-01-03,28,64,49,118,0,0
6,595,2021-01-03,4,9,18,39,1,1
